Timestamp,Raw
1875476,511
1877476,513
1879476,512
1881476,512
1883476,512
1885476,512
1887476,514
1889476,515
1891476,511
1893476,512
1895476,512
1897476,512
1899476,512
1901476,512
1903476,512
1905476,514
1907476,513
1909476,512
1911476,512
1913476,512
1915476,513
1917476,512
1919476,512
1921476,512
1923476,514
1925476,513
1927476,512
1929476,511
1931476,512
1933476,512
1935476,513
1937476,512
1939476,515
1941476,511
1943476,512
1945476,512
1947476,513
1949476,512
1951476,513
1953476,513
1955476,514
1957476,514
1959476,513
1961476,513
1963476,512
1965476,512
1967476,512
1969476,512
1971476,512
1973476,514
1975476,512
1977476,512
1979476,512
1981476,512
1983476,512
1985476,512
1987476,512
1989476,515
1991476,511
1993476,512
1995476,512
1997476,512
1999476,512
2001476,512
2003476,512
2005476,514
2007476,513
2009476,512
2011476,512
2013476,513
2015476,513
2017476,514
2019476,513
2021476,513
2023476,514
2025476,512
2027476,512
2029476,512
2031476,512
2033476,512
2035476,512
2037476,513
2039476,515
2041476,511
2043476,512
2045476,512
2047476,512
2049476,512
2051476,513
2053476,512
2055476,513
2057476,514
2059476,514
2061476,511
2063476,512
2065476,512
2067476,512
2069476,512
2071476,512
2073476,514
