Timestamp,Raw
1874884,519
1876884,531
1878884,539
1880884,535
1882884,523
1884884,507
1886884,494
1888884,488
1890884,490
1892884,503
1894884,520
1896884,531
1898884,538
1900884,535
1902884,523
1904884,509
1906884,493
1908884,486
1910884,490
1912884,502
1914884,518
1916884,532
1918884,539
1920884,538
1922884,524
1924884,507
1926884,493
1928884,487
1930884,490
1932884,503
1934884,518
1936884,532
1938884,541
1940884,535
1942884,522
1944884,508
1946884,493
1948884,487
1950884,490
1952884,503
1954884,520
1956884,533
1958884,537
1960884,536
1962884,523
1964884,507
1966884,494
1968884,487
1970884,491
1972884,504
1974884,517
1976884,532
1978884,538
1980884,536
1982884,523
1984884,508
1986884,494
1988884,488
1990884,489
1992884,502
1994884,517
1996884,531
1998884,539
2000884,536
2002884,524
2004884,510
2006884,495
2008884,486
2010884,491
2012884,501
2014884,517
2016884,531
2018884,539
2020884,537
2022884,525
2024884,507
2026884,494
2028884,486
2030884,490
2032884,502
2034884,518
2036884,531
2038884,541
2040884,537
2042884,525
2044884,509
2046884,494
2048884,487
2050884,489
2052884,502
2054884,518
2056884,531
2058884,538
2060884,535
2062884,524
2064884,508
2066884,495
2068884,486
2070884,490
2072884,502
2074884,516
2076884,530
2078884,538
2080884,536
2082884,524
2084884,509
2086884,494
2088884,488
2090884,490
2092884,501
2094884,516
2096884,530
2098884,539
2100884,536
2102884,525
2104884,511
2106884,496
2108884,487
2110884,490
2112884,501
2114884,517
2116884,529
2118884,537
2120884,537
2122884,525
2124884,509
2126884,496
2128884,486
2130884,488
2132884,501
2134884,516
2136884,531
2138884,541
2140884,536
2142884,524
2144884,509
2146884,495
2148884,487
2150884,489
2152884,501
2154884,518
2156884,531
2158884,538
2160884,536
2162884,525
2164884,509
2166884,495
2168884,487
2170884,489
2172884,502
2174884,515
2176884,530
2178884,538
2180884,537
2182884,526
2184884,510
2186884,496
2188884,489
2190884,489
2192884,499
2194884,516
2196884,530
2198884,539
2200884,537
2202884,526
