Timestamp,Raw
1872536,492
1874536,504
1876536,522
1878536,532
1880536,538
1882536,533
1884536,520
1886536,507
1888536,492
1890536,486
1892536,491
1894536,505
1896536,520
1898536,534
1900536,538
1902536,535
1904536,522
1906536,505
1908536,490
1910536,485
1912536,491
1914536,505
1916536,520
1918536,533
1920536,541
1922536,535
1924536,522
1926536,504
1928536,491
1930536,486
1932536,491
1934536,505
1936536,522
1938536,532
1940536,538
1942536,533
1944536,521
1946536,505
1948536,492
1950536,486
1952536,493
1954536,505
1956536,519
1958536,532
1960536,538
1962536,534
1964536,522
1966536,505
1968536,492
1970536,488
1972536,491
1974536,504
1976536,520
1978536,532
1980536,539
1982536,534
1984536,522
1986536,508
1988536,493
1990536,486
1992536,491
1994536,503
1996536,519
1998536,532
2000536,538
2002536,535
2004536,523
2006536,505
2008536,492
2010536,486
2012536,491
2014536,503
2016536,519
2018536,532
2020536,540
2022536,533
2024536,521
2026536,505
2028536,492
2030536,486
2032536,491
2034536,503
2036536,521
2038536,531
2040536,538
2042536,534
2044536,522
2046536,506
2048536,493
2050536,487
2052536,491
2054536,505
2056536,517
2058536,532
2060536,538
2062536,535
2064536,522
2066536,507
2068536,493
2070536,488
2072536,490
2074536,502
2076536,518
2078536,532
2080536,538
2082536,535
2084536,523
2086536,509
2088536,494
2090536,485
2092536,492
2094536,504
2096536,517
2098536,531
2100536,538
2102536,536
2104536,524
2106536,508
2108536,493
2110536,485
2112536,489
2114536,502
2116536,518
2118536,531
2120536,541
2122536,534
2124536,524
2126536,507
2128536,492
2130536,486
2132536,490
2134536,502
2136536,520
2138536,533
2140536,538
2142536,535
2144536,523
2146536,507
2148536,493
2150536,487
2152536,490
2154536,503
2156536,517
2158536,531
2160536,538
2162536,535
2164536,523
2166536,507
2168536,494
2170536,489
2172536,489
2174536,501
2176536,517
2178536,531
2180536,538
2182536,535
2184536,523
2186536,510
2188536,494
2190536,486
2192536,491
2194536,501
2196536,517
2198536,531
2200536,538
2202536,536
2204536,525
2206536,507
2208536,493
2210536,487
2212536,490
2214536,502
2216536,517
2218536,532
2220536,540
2222536,536
2224536,523
2226536,508
2228536,493
2230536,486
2232536,490
2234536,502
2236536,519
2238536,531
2240536,537
2242536,535
2244536,524
2246536,508
2248536,494
2250536,487
2252536,490
2254536,502
2256536,516
2258536,530
2260536,538
2262536,535
2264536,524
2266536,509
2268536,494
2270536,489
2272536,490
2274536,500
2276536,516
2278536,531
2280536,539
2282536,536
2284536,525
2286536,511
2288536,496
2290536,486
2292536,489
2294536,500
2296536,517
2298536,531
2300536,538
2302536,536
2304536,526
2306536,508
2308536,495
2310536,488
2312536,488
2314536,500
2316536,516
2318536,530
2320536,540
2322536,536
2324536,524
2326536,508
2328536,494
2330536,486
2332536,489
2334536,500
2336536,518
2338536,531
2340536,537
2342536,535
2344536,525
2346536,509
2348536,495
2350536,486
2352536,489
2354536,502
2356536,517
2358536,529
2360536,537
2362536,535
2364536,524
2366536,509
2368536,495
2370536,489
2372536,489
2374536,500
2376536,515
2378536,530
2380536,538
2382536,537
2384536,525
2386536,511
2388536,497
2390536,485
2392536,488
2394536,500
2396536,515
2398536,529
2400536,538
2402536,536
2404536,527
2406536,509
2408536,495
2410536,488
2412536,487
2414536,499
2416536,515
2418536,529
2420536,540
2422536,536
2424536,525
2426536,510
2428536,495
2430536,487
2432536,489
2434536,499
2436536,517
2438536,530
2440536,537
2442536,536
2444536,526
2446536,510
2448536,496
2450536,487
2452536,489
2454536,501
2456536,514
2458536,529
2460536,538
2462536,536
2464536,526
2466536,510
2468536,496
2470536,489
2472536,489
2474536,499
2476536,514
2478536,529
2480536,538
2482536,536
2484536,526
2486536,512
2488536,497
2490536,487
2492536,488
2494536,499
2496536,514
2498536,529
2500536,538
2502536,537
2504536,528
2506536,510
2508536,495
2510536,487
2512536,488
2514536,499
2516536,514
2518536,529
2520536,540
2522536,538
2524536,526
2526536,512
2528536,495
2530536,487
2532536,488
2534536,499
2536536,515
2538536,530
2540536,536
2542536,536
2544536,526
2546536,511
2548536,496
2550536,487
2552536,488
2554536,500
2556536,512
2558536,528
2560536,537
2562536,537
2564536,527
2566536,511
2568536,496
2570536,489
2572536,489
2574536,498
2576536,513
2578536,528
2580536,537
2582536,537
2584536,527
2586536,513
2588536,498
2590536,486
2592536,488
2594536,498
2596536,513
2598536,528
2600536,538
2602536,537
2604536,529
2606536,511
2608536,496
2610536,487
2612536,488
2614536,498
2616536,514
2618536,528
2620536,540
2622536,538
2624536,527
2626536,513
2628536,496
2630536,487
2632536,488
2634536,498
2636536,514
2638536,529
2640536,536
2642536,537
2644536,527
2646536,512
2648536,497
2650536,487
2652536,488
2654536,500
2656536,513
2658536,528
2660536,536
2662536,537
2664536,528
2666536,512
2668536,497
2670536,490
2672536,488
2674536,497
2676536,512
2678536,527
2680536,537
2682536,538
2684536,528
2686536,514
2688536,499
2690536,488
2692536,488
2694536,498
2696536,512
2698536,527
2700536,537
2702536,538
2704536,530
2706536,512
2708536,497
2710536,488
2712536,487
2714536,497
2716536,512
2718536,527
2720536,539
2722536,538
2724536,527
2726536,512
2728536,497
2730536,488
2732536,487
2734536,497
2736536,512
2738536,528
2740536,536
2742536,538
2744536,529
2746536,512
2748536,497
2750536,487
2752536,487
2754536,499
2756536,510
2758536,526
2760536,536
2762536,537
2764536,528
2766536,513
2768536,498
2770536,490
2772536,488
2774536,497
2776536,512
2778536,527
2780536,537
2782536,536
2784536,528
2786536,514
2788536,500
2790536,487
2792536,487
2794536,496
2796536,512
2798536,526
2800536,537
2802536,538
2804536,531
2806536,513
2808536,498
2810536,487
2812536,487
2814536,496
2816536,511
2818536,526
2820536,539
2822536,538
2824536,528
2826536,514
2828536,499
2830536,488
2832536,487
2834536,496
2836536,511
2838536,527
2840536,536
2842536,539
2844536,529
2846536,513
2848536,498
2850536,488
2852536,487
2854536,498
2856536,510
2858536,525
2860536,536
2862536,538
2864536,529
2866536,515
2868536,499
2870536,490
2872536,487
2874536,495
2876536,510
2878536,526
2880536,536
2882536,538
2884536,529
2886536,515
2888536,501
2890536,488
2892536,486
2894536,496
2896536,510
2898536,525
2900536,536
2902536,538
2904536,532
2906536,516
2908536,498
2910536,488
2912536,486
2914536,495
2916536,510
2918536,525
