69.00
80.90
96.20
117.20
143.30
174.90
211.00
250.10
291.40
332.40
369.50
403.40
433.30
455.00
467.60
469.20
461.30
447.20
427.80
406.00
375.70
338.20
296.30
250.80
207.40
168.20
133.20
101.30
71.50
44.10
24.40
13.70
8.70
10.90
16.30
25.10
36.20
52.70
71.70
96.90
127.50
162.30
201.00
242.20
283.50
323.90
363.10
396.90
427.20
449.60
463.00
466.40
460.40
447.10
429.20
404.90
370.70
329.20
282.80
235.90
191.50
151.30
115.60
83.50
54.20
30.90
19.40
15.90
21.80
32.70
49.10
70.90
98.20
133.00
172.60
217.20
261.00
305.60
347.90
386.80
419.30
441.60
453.60
453.10
444.50
427.00
399.90
362.70
319.60
271.00
222.70
178.60
139.30
104.70
73.30
45.50
27.00
18.90
17.50
25.00
38.80
57.00
80.90
111.90
150.20
192.50
237.30
282.20
325.90
366.80
401.70
430.10
447.70
453.10
447.60
434.80
413.30
380.80
340.00
293.40
245.20
198.60
157.10
120.70
87.80
58.00
33.60
20.40
16.20
20.40
29.70
46.20
66.60
93.70
127.50
167.00
210.30
254.60
298.90
341.20
380.60
412.90
437.00
449.20
450.50
442.30
426.50
401.10
365.40
323.70
276.20
228.40
183.90
144.60
109.50
77.70
49.70
29.70
20.10
18.00
24.80
35.50
53.00
76.40
106.80
144.00
186.00
230.00
274.70
318.60
360.10
397.60
426.80
445.70
452.60
448.60
435.90
416.20
385.30
344.50
301.00
253.10
206.70
164.40
127.10
93.80
64.00
38.70
24.30
20.00
20.70
29.40
43.80
63.80
90.50
123.90
162.40
205.40
249.60
294.40
337.00
376.80
410.90
435.90
449.30
451.30
444.30
429.00
404.40
369.00
327.50
280.70
233.00
188.00
147.90
112.50
80.30
51.90
31.40
21.20
18.70
24.70
35.40
52.70
75.40
105.20
141.70
183.30
227.10
271.70
315.10
356.60
394.10
423.70
443.10
451.00
448.00
436.20
417.40
387.20
347.80
304.80
257.00
210.50
168.40
130.70
97.20
66.60
40.50
25.30
19.70
19.60
27.90
39.80
