Timestamp,Raw
1864046,488
1864546,527
1865046,506
1865546,488
1866046,479
1866546,482
1867046,498
1867546,519
1868046,536
1868546,546
1869046,544
1869546,529
1870046,508
1870546,490
1871046,479
1871546,481
1872046,495
1872546,517
1873046,534
1873546,545
1874046,544
1874546,531
1875046,511
1875546,492
1876046,480
1876546,480
1877046,493
1877546,514
1878046,532
1878546,545
1879046,545
1879546,533
1880046,514
1880546,494
1881046,480
1881546,479
1882046,491
1882546,511
1883046,530
1883546,543
1884046,546
1884546,536
1885046,516
1885546,496
1886046,482
1886546,478
1887046,488
1887546,509
1888046,528
1888546,542
1889046,546
1889546,538
1890046,519
1890546,498
1891046,483
1891546,478
1892046,486
1892546,505
1893046,526
1893546,540
1894046,546
1894546,540
1895046,522
1895546,501
1896046,485
1896546,478
1897046,484
1897546,503
1898046,524
1898546,539
1899046,546
1899546,541
1900046,524
1900546,503
1901046,486
1901546,478
1902046,483
1902546,500
1903046,522
1903546,538
1904046,546
1904546,543
1905046,526
1905546,506
1906046,488
1906546,479
1907046,482
1907546,498
1908046,519
1908546,536
1909046,546
1909546,544
1910046,529
1910546,509
1911046,490
1911546,479
1912046,481
1912546,496
1913046,517
1913546,535
1914046,545
1914546,544
1915046,531
1915546,511
1916046,492
1916546,480
1917046,480
1917546,493
1918046,514
1918546,533
1919046,544
1919546,545
1920046,533
1920546,513
1921046,493
1921546,481
1922046,479
1922546,491
1923046,512
1923546,531
1924046,543
1924546,546
1925046,535
1925546,515
1926046,495
1926546,482
1927046,479
1927546,489
1928046,509
1928546,528
1929046,542
1929546,546
1930046,537
1930546,518
1931046,498
1931546,483
1932046,478
1932546,487
1933046,507
1933546,527
1934046,541
1934546,546
1935046,539
1935546,520
1936046,500
1936546,484
1937046,478
1937546,485
1938046,504
1938546,525
1939046,540
1939546,546
1940046,541
1940546,523
1941046,503
1941546,486
1942046,478
1942546,483
1943046,501
1943546,522
1944046,538
1944546,546
1945046,542
1945546,525
1946046,505
1946546,487
1947046,478
1947546,482
1948046,499
1948546,520
1949046,537
1949546,546
1950046,543
1950546,528
1951046,507
1951546,489
1952046,479
1952546,481
1953046,497
1953546,517
1954046,535
1954546,545
1955046,544
1955546,530
1956046,510
1956546,491
1957046,480
1957546,480
1958046,494
1958546,515
1959046,533
1959546,544
1960046,545
1960546,533
1961046,513
1961546,493
1962046,480
