Timestamp,Raw
1861538,472
1862038,505
1862538,487
1863038,478
1863538,482
1864038,499
1864538,520
1865038,537
1865538,546
1866038,543
1866538,528
1867038,507
1867538,489
1868038,479
1868538,481
1869038,496
1869538,518
1870038,535
1870538,545
1871038,544
1871538,530
1872038,509
1872538,491
1873038,480
1873538,480
1874038,494
1874538,516
1875038,533
1875538,545
1876038,545
1876538,532
1877038,512
1877538,493
1878038,480
1878538,479
1879038,492
1879538,513
1880038,531
1880538,544
1881038,546
1881538,534
1882038,514
1882538,495
1883038,481
1883538,479
1884038,490
1884538,511
1885038,530
1885538,543
1886038,546
1886538,537
1887038,517
1887538,497
1888038,483
1888538,478
1889038,487
1889538,507
1890038,527
1890538,542
1891038,546
1891538,538
1892038,520
1892538,499
1893038,484
1893538,479
1894038,485
1894538,505
1895038,525
1895538,540
1896038,547
1896538,540
1897038,522
1897538,502
1898038,485
1898538,478
1899038,484
1899538,502
1900038,523
1900538,539
1901038,546
1901538,542
1902038,525
1902538,505
1903038,487
1903538,478
1904038,482
1904538,499
1905038,520
1905538,537
1906038,546
1906538,543
1907038,528
1907538,507
1908038,489
1908538,479
1909038,481
1909538,496
1910038,518
1910538,535
1911038,545
1911538,544
1912038,530
1912538,510
1913038,491
1913538,479
1914038,480
1914538,494
1915038,515
1915538,534
1916038,545
1916538,545
1917038,533
1917538,512
1918038,493
1918538,480
1919038,479
1919538,492
1920038,513
1920538,532
1921038,544
1921538,546
1922038,535
1922538,514
1923038,495
1923538,481
1924038,478
1924538,489
1925038,510
1925538,530
1926038,543
1926538,546
1927038,537
1927538,518
1928038,497
1928538,483
1929038,478
1929538,488
1930038,507
1930538,527
1931038,541
1931538,546
1932038,538
1932538,520
1933038,500
1933538,484
1934038,478
1934538,485
1935038,505
1935538,525
1936038,540
1936538,546
1937038,540
1937538,522
1938038,502
1938538,485
1939038,478
1939538,484
1940038,502
1940538,522
1941038,539
1941538,546
1942038,542
1942538,525
1943038,504
1943538,487
1944038,479
1944538,482
1945038,500
1945538,520
1946038,537
1946538,546
1947038,543
1947538,527
1948038,507
1948538,488
1949038,479
1949538,481
1950038,497
1950538,518
1951038,536
1951538,545
1952038,544
1952538,530
1953038,509
1953538,490
1954038,479
1954538,480
1955038,494
1955538,516
1956038,534
1956538,545
1957038,545
1957538,532
1958038,512
1958538,492
1959038,480
1959538,479
1960038,492
1960538,513
1961038,532
1961538,543
1962038,546
1962538,534
1963038,515
1963538,495
1964038,481
1964538,479
1965038,490
1965538,511
1966038,530
1966538,543
1967038,546
1967538,536
1968038,517
1968538,497
1969038,482
1969538,479
1970038,488
1970538,508
1971038,528
1971538,542
1972038,547
1972538,538
1973038,519
1973538,499
1974038,483
1974538,478
1975038,486
1975538,505
1976038,526
1976538,541
1977038,547
1977538,540
1978038,522
1978538,501
1979038,485
1979538,478
1980038,484
1980538,503
1981038,523
1981538,539
1982038,546
1982538,541
1983038,524
1983538,504
1984038,487
1984538,478
1985038,483
1985538,500
1986038,521
1986538,537
1987038,546
1987538,543
1988038,527
1988538,506
1989038,488
1989538,479
1990038,481
1990538,497
1991038,518
1991538,536
1992038,546
1992538,544
1993038,529
1993538,509
1994038,490
1994538,479
1995038,480
1995538,495
1996038,516
1996538,534
1997038,545
1997538,545
1998038,532
1998538,511
1999038,492
