Timestamp,Raw
1851702,492
1852202,543
1852702,526
1853202,505
1853702,487
1854202,478
1854702,481
1855202,498
1855702,520
1856202,537
1856702,547
1857202,544
1857702,528
1858202,508
1858702,489
1859202,478
1859702,480
1860202,496
1860702,517
1861202,535
1861702,546
1862202,545
1862702,531
1863202,511
1863702,491
1864202,479
1864702,479
1865202,493
1865702,515
1866202,533
1866702,545
1867202,546
1867702,534
1868202,513
1868702,493
1869202,480
1869702,478
1870202,490
1870702,512
1871202,531
1871702,544
1872202,547
1872702,536
1873202,516
1873702,496
1874202,481
1874702,478
1875202,488
1875702,509
1876202,529
1876702,543
1877202,547
1877702,537
1878202,518
1878702,497
1879202,483
1879702,478
1880202,486
1880702,507
1881202,527
1881702,542
1882202,547
1882702,540
1883202,520
1883702,500
1884202,483
1884702,477
1885202,484
1885702,504
1886202,525
1886702,540
1887202,547
1887702,541
1888202,524
1888702,503
1889202,485
1889702,478
1890202,483
1890702,501
1891202,522
1891702,539
1892202,547
1892702,543
1893202,526
1893702,505
1894202,487
1894702,478
1895202,481
1895702,498
1896202,520
1896702,537
1897202,546
1897702,544
1898202,529
1898702,508
1899202,489
1899702,478
1900202,480
1900702,495
1901202,517
1901702,535
1902202,546
1902702,545
1903202,531
1903702,510
1904202,491
1904702,479
1905202,479
1905702,493
1906202,515
1906702,533
1907202,545
1907702,546
1908202,533
1908702,513
1909202,493
1909702,480
1910202,478
1910702,491
1911202,512
1911702,531
1912202,544
1912702,547
1913202,536
1913702,515
1914202,495
1914702,481
1915202,478
1915702,489
1916202,510
1916702,529
1917202,543
1917702,547
1918202,538
1918702,518
1919202,498
1919702,482
1920202,478
1920702,486
1921202,507
1921702,527
1922202,542
1922702,547
1923202,539
1923702,521
1924202,500
1924702,484
1925202,477
1925702,484
1926202,504
1926702,525
1927202,540
1927702,547
1928202,541
1928702,524
1929202,503
1929702,485
1930202,478
1930702,483
1931202,501
1931702,522
1932202,538
1932702,547
1933202,543
1933702,526
1934202,505
1934702,487
1935202,478
1935702,481
1936202,498
1936702,520
1937202,537
1937702,546
1938202,544
1938702,529
1939202,508
1939702,489
1940202,478
1940702,480
1941202,496
1941702,517
1942202,535
1942702,546
1943202,545
1943702,531
1944202,509
1944702,490
1945202,479
1945702,479
1946202,494
1946702,515
1947202,534
1947702,545
1948202,546
1948702,533
1949202,512
1949702,493
1950202,480
1950702,479
1951202,491
1951702,513
1952202,532
1952702,545
1953202,546
1953702,535
1954202,515
1954702,495
1955202,481
1955702,478
1956202,489
1956702,510
1957202,529
1957702,543
1958202,546
1958702,537
1959202,518
1959702,497
1960202,482
1960702,478
1961202,487
1961702,507
1962202,527
1962702,542
1963202,547
1963702,539
1964202,520
1964702,500
1965202,483
1965702,477
1966202,485
1966702,504
1967202,525
1967702,541
1968202,547
1968702,541
1969202,522
1969702,502
1970202,485
1970702,477
1971202,483
1971702,502
1972202,523
1972702,539
1973202,547
1973702,542
1974202,525
1974702,505
1975202,487
1975702,478
1976202,482
1976702,499
1977202,520
1977702,537
1978202,546
1978702,544
1979202,528
1979702,507
1980202,488
1980702,478
1981202,481
1981702,496
1982202,518
1982702,535
1983202,546
1983702,545
1984202,531
1984702,510
1985202,490
1985702,479
1986202,479
1986702,494
1987202,515
1987702,534
1988202,545
1988702,546
1989202,533
1989702,512
1990202,493
1990702,480
1991202,478
1991702,491
1992202,512
1992702,531
1993202,544
1993702,547
1994202,535
1994702,515
1995202,495
1995702,481
1996202,478
1996702,489
1997202,509
1997702,530
1998202,543
1998702,547
1999202,538
1999702,518
2000202,497
2000702,482
2001202,478
2001702,487
2002202,507
2002702,527
2003202,542
2003702,547
2004202,539
2004702,521
2005202,500
2005702,484
2006202,477
2006702,485
2007202,504
2007702,525
2008202,541
2008702,548
2009202,541
2009702,523
2010202,502
2010702,485
2011202,477
2011702,483
2012202,501
2012702,522
2013202,539
2013702,547
2014202,542
2014702,525
2015202,505
2015702,487
2016202,478
2016702,482
2017202,499
2017702,520
2018202,537
2018702,547
2019202,544
2019702,528
2020202,507
2020702,489
2021202,478
2021702,481
2022202,496
2022702,518
2023202,536
2023702,546
2024202,545
2024702,531
2025202,510
2025702,490
2026202,479
2026702,479
2027202,494
2027702,515
2028202,533
2028702,545
2029202,546
2029702,533
2030202,512
2030702,493
2031202,480
2031702,479
2032202,491
2032702,513
2033202,532
2033702,544
2034202,547
2034702,535
2035202,515
2035702,495
2036202,481
2036702,478
2037202,489
2037702,510
2038202,530
2038702,543
2039202,547
2039702,537
2040202,517
2040702,497
2041202,482
2041702,478
2042202,487
2042702,507
2043202,528
2043702,542
2044202,547
2044702,539
2045202,520
2045702,499
2046202,483
2046702,478
2047202,485
2047702,505
2048202,526
2048702,541
2049202,547
2049702,541
2050202,523
2050702,502
2051202,484
2051702,478
2052202,483
2052702,502
2053202,523
2053702,539
2054202,547
2054702,542
2055202,525
2055702,504
2056202,487
2056702,478
2057202,482
2057702,499
2058202,521
2058702,537
2059202,547
2059702,544
2060202,528
2060702,507
2061202,488
2061702,478
2062202,481
2062702,496
2063202,518
2063702,536
2064202,546
2064702,545
2065202,531
2065702,510
2066202,491
2066702,479
2067202,480
2067702,494
2068202,516
2068702,533
2069202,545
2069702,546
2070202,533
2070702,512
2071202,493
2071702,480
2072202,479
2072702,491
2073202,513
2073702,532
2074202,544
2074702,546
2075202,535
2075702,515
2076202,495
2076702,481
2077202,478
2077702,489
2078202,510
2078702,529
2079202,543
2079702,547
2080202,538
2080702,518
2081202,497
2081702,482
2082202,478
2082702,487
2083202,507
2083702,527
2084202,542
2084702,547
2085202,539
2085702,520
2086202,500
2086702,483
2087202,477
2087702,485
2088202,505
2088702,525
2089202,540
2089702,547
2090202,541
2090702,523
2091202,502
2091702,485
2092202,478
2092702,483
2093202,501
2093702,522
2094202,539
2094702,547
2095202,543
2095702,526
2096202,505
2096702,487
2097202,478
2097702,482
2098202,499
2098702,520
2099202,537
2099702,546
2100202,544
2100702,528
2101202,507
2101702,489
2102202,479
2102702,480
2103202,496
2103702,518
2104202,536
2104702,546
2105202,545
2105702,531
2106202,510
2106702,491
2107202,479
2107702,479
2108202,493
2108702,514
2109202,533
2109702,545
2110202,546
2110702,534
2111202,513
2111702,493
2112202,479
2112702,479
2113202,491
2113702,512
2114202,531
2114702,544
2115202,546
2115702,536
2116202,515
2116702,495
2117202,481
2117702,478
2118202,489
2118702,510
2119202,529
2119702,543
2120202,547
2120702,538
2121202,518
2121702,497
2122202,482
2122702,477
2123202,487
2123702,507
2124202,527
2124702,542
2125202,547
2125702,540
2126202,520
2126702,500
2127202,484
2127702,478
2128202,485
2128702,504
2129202,525
2129702,540
2130202,546
2130702,541
2131202,523
2131702,502
2132202,485
2132702,478
2133202,484
2133702,502
2134202,522
2134702,539
2135202,546
2135702,542
2136202,525
2136702,505
2137202,487
2137702,478
2138202,482
2138702,499
2139202,520
2139702,537
2140202,546
2140702,543
2141202,528
2141702,507
2142202,489
2142702,479
2143202,481
2143702,496
2144202,517
2144702,535
2145202,545
2145702,544
2146202,531
2146702,510
2147202,491
2147702,479
2148202,480
2148702,494
2149202,515
2149702,533
2150202,545
2150702,545
2151202,533
2151702,513
2152202,493
2152702,481
2153202,479
2153702,492
2154202,512
2154702,531
2155202,543
2155702,546
2156202,535
2156702,515
2157202,496
2157702,482
2158202,478
2158702,489
2159202,509
2159702,528
2160202,542
2160702,547
2161202,537
2161702,518
2162202,498
2162702,483
2163202,478
2163702,487
2164202,507
2164702,527
2165202,541
2165702,547
2166202,539
2166702,521
2167202,500
2167702,484
2168202,478
2168702,485
2169202,504
2169702,524
2170202,540
2170702,547
2171202,541
2171702,523
2172202,502
2172702,486
2173202,478
2173702,483
2174202,501
2174702,522
2175202,538
2175702,546
2176202,542
2176702,525
2177202,505
2177702,487
2178202,479
2178702,482
2179202,498
2179702,520
2180202,537
2180702,546
2181202,543
2181702,528
2182202,508
2182702,489
2183202,479
2183702,481
2184202,496
2184702,517
2185202,535
2185702,545
2186202,545
2186702,531
2187202,511
2187702,491
2188202,479
2188702,480
2189202,493
2189702,515
2190202,532
2190702,544
2191202,545
2191702,533
2192202,513
2192702,493
2193202,481
2193702,479
2194202,491
2194702,512
2195202,531
2195702,543
2196202,546
2196702,536
2197202,515
2197702,496
2198202,482
2198702,479
2199202,489
2199702,509
2200202,529
2200702,543
2201202,546
2201702,537
2202202,518
2202702,498
2203202,483
2203702,478
2204202,487
2204702,507
2205202,527
2205702,541
2206202,546
2206702,539
2207202,520
2207702,500
2208202,484
2208702,478
2209202,485
2209702,504
2210202,525
2210702,540
2211202,547
2211702,541
2212202,523
2212702,502
2213202,486
2213702,478
2214202,484
2214702,502
2215202,523
2215702,538
2216202,546
2216702,542
2217202,526
2217702,505
2218202,487
2218702,478
2219202,482
2219702,499
2220202,520
2220702,537
2221202,546
2221702,543
2222202,528
2222702,507
2223202,489
2223702,479
2224202,481
2224702,496
2225202,517
2225702,535
2226202,545
2226702,544
2227202,530
2227702,510
2228202,491
2228702,480
2229202,480
2229702,494
2230202,515
2230702,533
2231202,545
2231702,545
2232202,532
2232702,512
2233202,493
2233702,481
2234202,479
2234702,492
2235202,513
2235702,531
2236202,544
2236702,545
2237202,535
2237702,514
2238202,495
2238702,481
2239202,479
2239702,490
2240202,510
2240702,529
2241202,543
2241702,546
2242202,536
2242702,517
2243202,497
2243702,482
2244202,478
2244702,488
2245202,508
2245702,527
2246202,541
2246702,547
2247202,538
2247702,519
2248202,499
2248702,484
2249202,478
2249702,486
2250202,505
2250702,526
2251202,541
2251702,547
2252202,540
2252702,522
2253202,502
2253702,485
2254202,478
2254702,484
2255202,503
2255702,523
2256202,539
2256702,546
2257202,541
2257702,524
2258202,504
2258702,487
2259202,478
2259702,483
2260202,500
2260702,521
2261202,538
2261702,546
2262202,543
2262702,527
2263202,506
2263702,489
2264202,479
2264702,481
2265202,497
2265702,518
2266202,536
2266702,546
2267202,544
2267702,530
2268202,509
2268702,490
2269202,479
2269702,480
2270202,494
2270702,515
2271202,534
2271702,544
2272202,545
2272702,532
2273202,512
2273702,493
2274202,480
2274702,479
2275202,492
2275702,513
2276202,532
2276702,544
2277202,545
2277702,534
2278202,514
2278702,495
2279202,481
2279702,478
2280202,490
2280702,511
2281202,530
2281702,543
2282202,546
2282702,536
2283202,517
2283702,497
2284202,482
2284702,478
2285202,488
2285702,508
2286202,528
2286702,542
2287202,546
2287702,538
2288202,519
2288702,499
2289202,483
2289702,478
2290202,486
2290702,506
2291202,526
2291702,541
2292202,546
2292702,540
2293202,522
2293702,501
