Timestamp,Raw
1858526,483
1859026,517
1859526,497
1860026,482
1860526,478
1861026,487
1861526,508
1862026,528
1862526,542
1863026,546
1863526,538
1864026,520
1864526,499
1865026,484
1865526,478
1866026,485
1866526,505
1867026,525
1867526,540
1868026,547
1868526,540
1869026,523
1869526,502
1870026,485
1870526,478
1871026,484
1871526,502
1872026,523
1872526,539
1873026,547
1873526,542
1874026,525
1874526,504
1875026,487
1875526,478
1876026,482
1876526,500
1877026,520
1877526,537
1878026,546
1878526,543
1879026,528
1879526,507
1880026,489
1880526,479
1881026,481
1881526,497
1882026,518
1882526,536
1883026,546
1883526,544
1884026,530
1884526,509
1885026,490
1885526,480
1886026,480
1886526,494
1887026,515
1887526,534
1888026,545
1888526,545
1889026,532
1889526,512
1890026,493
1890526,480
1891026,479
1891526,492
1892026,513
1892526,532
1893026,544
1893526,546
1894026,535
1894526,515
1895026,495
1895526,481
1896026,478
1896526,490
1897026,511
1897526,529
1898026,543
1898526,546
1899026,536
1899526,517
1900026,497
1900526,482
1901026,478
1901526,487
1902026,508
1902526,527
1903026,541
1903526,547
1904026,538
1904526,519
1905026,499
1905526,484
1906026,478
1906526,486
1907026,505
1907526,525
1908026,540
1908526,547
1909026,540
1909526,522
1910026,502
1910526,485
1911026,478
1911526,484
1912026,502
1912526,523
1913026,539
1913526,546
1914026,541
1914526,524
1915026,504
1915526,487
1916026,478
1916526,483
1917026,500
1917526,521
1918026,537
1918526,546
1919026,542
1919526,527
1920026,506
1920526,488
1921026,478
1921526,481
1922026,498
1922526,519
1923026,536
1923526,546
1924026,544
1924526,529
1925026,509
1925526,490
1926026,479
1926526,480
1927026,495
1927526,516
1928026,534
1928526,545
1929026,545
1929526,532
1930026,511
1930526,492
1931026,480
1931526,479
1932026,493
1932526,514
1933026,532
1933526,545
1934026,546
1934526,534
1935026,514
1935526,494
1936026,481
1936526,479
1937026,490
1937526,511
1938026,530
1938526,543
1939026,547
1939526,536
1940026,516
1940526,496
1941026,482
1941526,479
1942026,488
1942526,508
1943026,528
1943526,541
1944026,546
1944526,538
1945026,519
1945526,499
1946026,483
1946526,478
1947026,486
1947526,505
1948026,526
1948526,541
1949026,546
1949526,540
1950026,522
1950526,502
1951026,485
1951526,478
1952026,484
1952526,503
1953026,523
1953526,539
1954026,546
1954526,541
1955026,524
1955526,504
1956026,487
1956526,478
1957026,483
1957526,500
1958026,521
1958526,537
1959026,546
1959526,543
1960026,527
1960526,507
1961026,488
1961526,479
1962026,481
1962526,497
1963026,518
1963526,536
1964026,545
1964526,544
1965026,529
1965526,509
1966026,490
1966526,479
1967026,480
1967526,495
1968026,516
1968526,534
1969026,545
1969526,545
1970026,532
1970526,512
1971026,492
1971526,480
1972026,479
1972526,492
1973026,513
1973526,531
1974026,544
1974526,546
1975026,534
1975526,514
1976026,495
1976526,481
1977026,479
1977526,490
1978026,510
1978526,530
1979026,542
1979526,546
1980026,537
1980526,517
1981026,497
1981526,482
1982026,478
1982526,488
1983026,508
1983526,527
1984026,542
1984526,547
1985026,538
1985526,519
1986026,499
1986526,483
1987026,478
1987526,486
1988026,506
1988526,525
1989026,541
1989526,546
1990026,540
1990526,522
1991026,502
1991526,485
1992026,478
1992526,484
1993026,503
1993526,523
1994026,539
1994526,546
1995026,541
1995526,524
1996026,503
1996526,486
1997026,478
1997526,483
1998026,500
1998526,521
1999026,538
1999526,546
2000026,542
2000526,527
2001026,506
2001526,488
2002026,479
2002526,481
2003026,498
2003526,519
2004026,536
2004526,546
2005026,544
2005526,529
2006026,509
2006526,490
2007026,479
2007526,480
2008026,495
2008526,516
2009026,534
2009526,545
2010026,545
2010526,532
2011026,511
2011526,492
2012026,480
2012526,479
2013026,492
2013526,514
2014026,532
2014526,544
2015026,545
2015526,534
2016026,514
2016526,494
2017026,481
2017526,479
2018026,490
2018526,511
2019026,530
2019526,543
2020026,546
2020526,536
2021026,517
2021526,496
2022026,482
2022526,478
2023026,488
2023526,508
2024026,528
2024526,542
2025026,546
2025526,538
2026026,519
2026526,499
2027026,483
2027526,478
2028026,486
2028526,506
2029026,526
2029526,541
2030026,547
2030526,540
2031026,522
2031526,502
2032026,485
2032526,478
2033026,484
2033526,503
2034026,523
2034526,539
2035026,547
2035526,541
2036026,524
2036526,504
2037026,486
2037526,478
2038026,483
2038526,500
2039026,521
2039526,537
2040026,546
2040526,543
2041026,527
2041526,506
2042026,488
2042526,479
2043026,481
2043526,498
2044026,518
2044526,536
2045026,546
2045526,544
2046026,529
2046526,509
2047026,490
2047526,479
2048026,480
2048526,495
2049026,516
2049526,534
2050026,545
2050526,545
2051026,532
2051526,511
2052026,492
2052526,480
2053026,479
2053526,492
2054026,513
2054526,531
2055026,544
2055526,546
2056026,535
2056526,514
2057026,495
2057526,481
2058026,479
2058526,490
2059026,510
2059526,530
2060026,543
2060526,546
2061026,537
2061526,517
2062026,497
2062526,482
2063026,478
2063526,487
2064026,508
2064526,527
2065026,542
2065526,547
2066026,539
2066526,520
2067026,500
2067526,484
2068026,478
2068526,485
2069026,504
2069526,524
2070026,540
2070526,547
2071026,541
2071526,523
2072026,502
2072526,485
2073026,478
2073526,484
2074026,502
2074526,523
2075026,539
2075526,546
2076026,542
2076526,525
2077026,504
2077526,487
2078026,478
2078526,482
2079026,499
2079526,520
2080026,537
2080526,545
2081026,543
2081526,528
2082026,507
2082526,489
2083026,479
2083526,481
2084026,496
2084526,517
2085026,535
2085526,545
2086026,544
2086526,530
2087026,510
2087526,491
2088026,479
2088526,480
2089026,494
2089526,515
2090026,533
2090526,544
2091026,545
2091526,533
2092026,512
2092526,493
2093026,480
2093526,479
2094026,491
2094526,512
2095026,531
2095526,543
2096026,546
2096526,535
2097026,515
2097526,495
2098026,482
2098526,478
2099026,489
2099526,509
2100026,529
2100526,543
2101026,546
2101526,537
2102026,518
2102526,497
2103026,482
2103526,478
2104026,487
2104526,507
2105026,527
2105526,541
2106026,546
2106526,539
2107026,520
2107526,500
2108026,484
2108526,478
2109026,485
2109526,504
2110026,525
2110526,540
2111026,547
2111526,541
2112026,523
2112526,503
2113026,486
2113526,478
2114026,483
2114526,501
2115026,522
2115526,538
2116026,546
2116526,542
2117026,526
2117526,505
2118026,487
2118526,478
2119026,482
2119526,498
2120026,520
2120526,536
2121026,546
2121526,544
2122026,528
2122526,508
2123026,490
2123526,479
2124026,481
2124526,496
2125026,517
2125526,535
2126026,545
2126526,545
2127026,531
2127526,510
2128026,491
2128526,480
2129026,480
2129526,493
2130026,514
2130526,533
2131026,544
2131526,545
2132026,533
2132526,513
2133026,494
2133526,481
2134026,479
2134526,491
2135026,512
2135526,530
2136026,543
2136526,546
2137026,535
2137526,516
2138026,496
2138526,482
2139026,479
2139526,488
2140026,509
2140526,529
2141026,542
2141526,546
2142026,538
2142526,519
2143026,498
2143526,483
2144026,478
2144526,487
2145026,507
2145526,527
2146026,541
2146526,547
2147026,539
2147526,520
2148026,500
2148526,484
2149026,478
2149526,485
2150026,504
2150526,524
2151026,540
2151526,546
2152026,541
2152526,523
2153026,503
2153526,485
2154026,478
2154526,483
2155026,501
2155526,522
2156026,539
2156526,546
2157026,542
2157526,526
2158026,505
2158526,487
2159026,478
2159526,482
2160026,498
2160526,520
2161026,537
2161526,546
2162026,543
2162526,528
2163026,507
2163526,489
2164026,479
2164526,481
2165026,496
2165526,517
2166026,535
2166526,545
2167026,544
2167526,530
2168026,510
2168526,491
2169026,480
2169526,480
2170026,494
2170526,515
2171026,533
2171526,545
2172026,545
2172526,533
2173026,513
2173526,493
2174026,480
2174526,479
2175026,491
2175526,512
2176026,531
2176526,544
2177026,546
2177526,536
2178026,515
2178526,496
2179026,482
2179526,478
2180026,488
2180526,509
2181026,529
2181526,542
2182026,546
2182526,538
2183026,518
2183526,498
2184026,483
2184526,478
2185026,486
2185526,506
2186026,526
2186526,541
2187026,547
2187526,539
2188026,521
2188526,501
2189026,484
2189526,478
2190026,485
2190526,504
2191026,524
2191526,539
2192026,547
2192526,541
2193026,524
2193526,503
2194026,486
2194526,478
2195026,483
2195526,501
2196026,522
2196526,538
2197026,546
2197526,542
2198026,526
2198526,506
2199026,487
2199526,479
2200026,482
2200526,499
2201026,519
2201526,536
2202026,546
2202526,543
2203026,528
2203526,507
2204026,489
2204526,479
2205026,480
2205526,496
2206026,517
2206526,534
2207026,545
2207526,545
2208026,531
2208526,511
2209026,491
2209526,480
2210026,479
2210526,493
2211026,515
2211526,532
2212026,544
2212526,545
2213026,533
2213526,513
2214026,493
2214526,481
2215026,479
2215526,491
2216026,512
2216526,530
2217026,543
2217526,546
2218026,535
2218526,516
2219026,495
2219526,481
2220026,478
2220526,488
2221026,508
2221526,528
2222026,542
2222526,547
2223026,538
2223526,519
2224026,498
2224526,483
2225026,478
2225526,486
2226026,506
2226526,526
2227026,541
2227526,546
2228026,539
2228526,521
2229026,501
2229526,484
2230026,478
2230526,485
2231026,504
