Timestamp,Raw
1849346,482
1849846,517
1850346,497
1850846,482
1851346,478
1851846,488
1852346,508
1852846,528
1853346,541
1853846,546
1854346,538
1854846,519
1855346,499
1855846,483
1856346,478
1856846,486
1857346,505
1857846,526
1858346,540
1858846,546
1859346,540
1859846,521
1860346,501
1860846,485
1861346,478
1861846,484
1862346,502
1862846,523
1863346,539
1863846,546
1864346,542
1864846,525
1865346,504
1865846,487
1866346,478
1866846,483
1867346,500
1867846,521
1868346,537
1868846,546
1869346,543
1869846,527
1870346,507
1870846,489
1871346,479
1871846,481
1872346,497
1872846,518
1873346,536
1873846,546
1874346,544
1874846,530
1875346,509
1875846,490
1876346,479
1876846,480
1877346,495
1877846,516
1878346,533
1878846,545
1879346,545
1879846,532
1880346,511
1880846,493
1881346,480
1881846,480
1882346,492
1882846,513
1883346,532
1883846,544
1884346,545
1884846,534
1885346,514
1885846,495
1886346,481
1886846,479
1887346,490
1887846,511
1888346,530
1888846,543
1889346,546
1889846,536
1890346,516
1890846,496
1891346,482
1891846,478
1892346,488
1892846,508
1893346,528
1893846,542
1894346,546
1894846,538
1895346,519
1895846,499
1896346,483
1896846,478
1897346,486
1897846,506
1898346,526
1898846,541
1899346,546
1899846,539
1900346,521
1900846,501
1901346,485
1901846,478
1902346,485
1902846,503
1903346,524
1903846,540
1904346,547
1904846,541
1905346,524
1905846,503
1906346,486
1906846,478
1907346,483
1907846,501
1908346,521
1908846,538
1909346,546
1909846,542
1910346,526
1910846,506
1911346,488
1911846,479
1912346,482
1912846,498
1913346,519
1913846,536
1914346,546
1914846,544
1915346,529
1915846,508
1916346,490
1916846,479
1917346,480
1917846,495
1918346,517
1918846,534
1919346,545
1919846,545
1920346,531
1920846,510
1921346,492
1921846,480
1922346,480
1922846,493
1923346,514
1923846,532
1924346,544
1924846,545
1925346,534
1925846,513
1926346,494
1926846,481
1927346,479
1927846,491
1928346,512
1928846,530
1929346,543
1929846,545
1930346,535
1930846,516
1931346,496
1931846,482
1932346,478
1932846,489
1933346,509
1933846,529
1934346,542
1934846,546
1935346,537
1935846,518
1936346,498
1936846,483
1937346,478
1937846,487
1938346,506
1938846,526
1939346,541
1939846,546
1940346,539
1940846,521
1941346,500
1941846,484
1942346,478
1942846,485
1943346,504
1943846,524
1944346,539
1944846,547
1945346,541
1945846,524
1946346,503
1946846,486
1947346,478
1947846,483
1948346,501
1948846,522
1949346,538
1949846,546
1950346,542
1950846,526
1951346,505
1951846,488
1952346,479
1952846,482
1953346,499
1953846,520
1954346,536
1954846,546
1955346,544
1955846,529
1956346,508
1956846,490
1957346,479
1957846,481
1958346,496
1958846,517
1959346,534
1959846,545
1960346,545
1960846,531
1961346,510
1961846,491
1962346,480
1962846,480
1963346,493
1963846,514
1964346,533
1964846,545
1965346,545
1965846,533
1966346,513
1966846,494
1967346,480
1967846,479
1968346,491
1968846,512
1969346,531
1969846,543
1970346,546
1970846,536
1971346,516
1971846,496
1972346,481
1972846,478
1973346,489
1973846,509
1974346,528
1974846,542
1975346,546
1975846,537
1976346,518
1976846,499
1977346,483
1977846,478
1978346,487
1978846,507
1979346,526
1979846,541
1980346,547
1980846,539
1981346,521
1981846,500
1982346,485
1982846,478
1983346,485
1983846,504
1984346,524
1984846,540
1985346,547
1985846,541
1986346,523
1986846,502
1987346,486
1987846,478
1988346,483
1988846,501
1989346,522
1989846,538
1990346,546
1990846,542
1991346,526
1991846,505
1992346,487
1992846,478
1993346,482
1993846,498
1994346,520
1994846,536
1995346,546
1995846,543
1996346,528
1996846,508
1997346,489
1997846,479
1998346,481
1998846,496
1999346,517
1999846,535
2000346,545
2000846,544
2001346,531
2001846,510
2002346,491
2002846,480
2003346,480
2003846,493
2004346,515
2004846,533
2005346,544
2005846,545
2006346,533
2006846,513
2007346,494
2007846,480
2008346,479
2008846,491
2009346,512
2009846,530
2010346,543
2010846,546
2011346,535
2011846,516
2012346,496
2012846,481
2013346,479
2013846,489
2014346,509
2014846,529
2015346,542
2015846,546
2016346,537
2016846,518
2017346,498
2017846,483
2018346,478
2018846,487
2019346,506
2019846,526
2020346,541
2020846,546
