Timestamp,Raw
1834334,445
1834834,516
1835334,533
1835834,545
1836334,545
1836834,533
1837334,512
1837834,493
1838334,481
1838834,479
1839334,492
1839834,513
1840334,532
1840834,544
1841334,546
1841834,535
1842334,514
1842834,495
1843334,481
1843834,478
1844334,490
1844834,510
1845334,529
1845834,543
1846334,546
1846834,536
1847334,518
1847834,497
1848334,482
1848834,478
1849334,487
1849834,507
1850334,527
1850834,541
1851334,546
1851834,539
1852334,520
1852834,500
1853334,484
1853834,478
1854334,486
1854834,505
1855334,525
1855834,540
1856334,547
1856834,540
1857334,522
1857834,502
1858334,485
1858834,479
1859334,484
1859834,502
1860334,523
1860834,539
1861334,547
1861834,542
1862334,525
1862834,505
1863334,487
1863834,479
1864334,482
1864834,499
1865334,520
1865834,537
1866334,546
1866834,543
1867334,528
1867834,507
1868334,489
1868834,479
1869334,481
1869834,497
1870334,518
1870834,535
1871334,546
1871834,544
1872334,530
1872834,509
1873334,491
1873834,480
1874334,480
1874834,494
1875334,516
1875834,533
1876334,544
1876834,545
1877334,532
1877834,512
1878334,492
1878834,480
1879334,479
1879834,492
1880334,513
1880834,532
1881334,544
1881834,546
1882334,535
1882834,514
1883334,495
1883834,481
1884334,479
1884834,490
1885334,510
1885834,530
1886334,543
1886834,547
1887334,537
1887834,517
1888334,497
1888834,482
1889334,478
1889834,487
1890334,508
1890834,527
1891334,541
1891834,546
1892334,538
1892834,520
1893334,500
1893834,483
1894334,478
1894834,485
1895334,505
1895834,525
1896334,540
1896834,547
1897334,540
1897834,522
1898334,502
1898834,485
1899334,478
1899834,484
1900334,502
1900834,523
1901334,539
1901834,547
1902334,542
1902834,525
1903334,504
1903834,487
1904334,478
1904834,483
1905334,500
1905834,520
1906334,537
1906834,546
1907334,543
1907834,528
1908334,507
1908834,489
1909334,479
1909834,481
1910334,497
1910834,518
1911334,535
1911834,545
1912334,544
1912834,530
1913334,509
1913834,490
1914334,479
1914834,480
1915334,495
1915834,516
1916334,533
1916834,545
1917334,545
1917834,532
1918334,512
1918834,492
1919334,480
1919834,479
1920334,493
1920834,513
1921334,532
1921834,544
1922334,545
1922834,534
1923334,514
1923834,494
1924334,481
1924834,478
1925334,490
1925834,511
1926334,530
1926834,543
1927334,546
1927834,536
1928334,517
1928834,497
1929334,483
1929834,478
1930334,488
1930834,508
1931334,527
1931834,541
1932334,546
1932834,538
1933334,520
1933834,499
1934334,483
1934834,478
1935334,486
1935834,506
1936334,526
1936834,540
1937334,546
1937834,540
1938334,522
1938834,502
1939334,485
1939834,478
1940334,484
1940834,503
1941334,523
1941834,539
1942334,546
1942834,542
1943334,524
1943834,504
1944334,486
1944834,479
1945334,483
1945834,500
1946334,521
1946834,537
1947334,546
1947834,543
1948334,527
1948834,506
1949334,488
1949834,479
1950334,481
1950834,497
1951334,518
1951834,535
1952334,546
1952834,544
1953334,529
1953834,509
1954334,490
1954834,479
1955334,480
1955834,495
1956334,516
1956834,534
1957334,545
1957834,545
1958334,532
1958834,511
1959334,492
1959834,480
1960334,479
1960834,492
1961334,513
1961834,532
1962334,544
1962834,546
1963334,534
1963834,514
1964334,495
1964834,481
1965334,479
1965834,490
1966334,511
1966834,530
1967334,543
1967834,546
1968334,536
1968834,516
1969334,496
1969834,482
1970334,479
1970834,488
1971334,508
1971834,528
1972334,542
1972834,546
1973334,538
1973834,519
1974334,499
1974834,483
1975334,478
1975834,486
1976334,506
1976834,526
1977334,541
1977834,547
1978334,540
1978834,522
1979334,501
1979834,484
1980334,478
1980834,484
1981334,503
1981834,524
1982334,539
1982834,546
1983334,542
1983834,524
1984334,503
1984834,487
1985334,478
1985834,483
1986334,500
1986834,521
1987334,538
1987834,546
1988334,543
1988834,527
1989334,506
1989834,488
1990334,479
1990834,482
1991334,498
1991834,519
1992334,536
1992834,546
1993334,544
1993834,529
1994334,508
1994834,490
1995334,479
1995834,480
1996334,495
1996834,516
1997334,534
1997834,545
1998334,545
1998834,531
1999334,511
1999834,492
2000334,480
2000834,480
2001334,493
2001834,514
2002334,532
2002834,544
2003334,546
2003834,534
2004334,514
2004834,494
2005334,481
2005834,479
2006334,490
2006834,511
2007334,530
2007834,543
2008334,546
